Text	Class
"@BancodoBrasil-OAS-INVEPAR DÃO GOLPES EM FUNDOS DE PENSÃO... https://t.co/S15mhof4cB
https://t.co/KOAmioJQdQ"	
Os desenvolvedores do aplicativo @BancodoBrasil estão dando um show de competência! Sem duvida é o melhor entre os app's p/ IOS.	
@BancodoBrasil como sempre, mesmos problemas e mesmas respostas. Se não vai resolver nem precisa responder.	
"@thiagocnl @BancodoBrasil vai na agência, as vezes tá lá
Aconteceu comigo"	
I'm at @BancodoBrasil in São Paulo, SP https://t.co/f75IhOjOZL	
Desejando Feliz Natal com o nosso dinheirinho e dando um Infeliz Natal para 18 mil funcionários, é @BancodoBrasil ? https://t.co/FQr0LeIg4R	
"@BancodoBrasil será que eu receberei meu cartão ainda esse ano?
Fica ai o questionamento."	
Vc compra um produto, faz o pgto. c/ o cartão @Saraiva @BancodoBrasil, mas demora + de 18h p/ aprovação. Será q não tem estoque do produto?	
@BancodoBrasil Não entendi.. o que seria isso?	
Me protejo tanto para não ser assaltado , e vem o @BancodoBrasil e faz furtivamente. Lamentável!	
@BancodoBrasil vc estão fora de comunicação em Belém??	
@BancodoBrasil estou em outro estado e so assim vou conseguir resolver meu problema! Tem como ajudar por aqui?	
@BancodoBrasil bom dia! Preciso que o gerente da minha conta/agência digitalize meu cartão de autógrafo! Poderia me ajudar?	
@BancodoBrasil  como obter c/ com  vcs  financiamento....para reforma...residencial....#urgente...	
@BancodoBrasil não!!! vcs precisam melhorar	
"@BancodoBrasil 
Património do povo brasileiro. 
Inegociável."	
@BancodoBrasil @opalipee Teu irmão gêmeo	
@BancodoBrasil preciso tirar uma dúvida urgente.. vou mandar por DM	
@BancodoBrasil preciso de um emprestimo de 28 reais, ajude	
@genario_azevedo @BancodoBrasil  feliz Natal aos funcionários e boa sorte . BB ,  melhor  a  hashtag  #ForaTemer	
@BancodoBrasil oi quero reclamar	
@BancodoBrasil e uma vergonha o que gerentes faz com cadeirantes faz com deficientes físico vocês me dar ate nojo da falsidades de vocês	
@BancodoBrasil cade a ouvidoria do banco do brasil cade  controle de qualidades nao faz nada clientes tem que sair da ag para ir ao banheiro	
@BancodoBrasil ue pq não pede po @RGianecchiniJR.😂😂😂😂	
@BancodoBrasil e muito estranho gerente do banco do brasil  fala assim para um clientes esta AG 1823-6 de Belford roxo esta uma vergonha	
@BancodoBrasil gerente da AG 1823-6 falou que a diretoria não tem autoridades para transferi eles não entendi oque o gerente quis dizer	
@BancodoBrasil Vcs acreditam que batemos o carro às 20h e até às 01h estava esperando o guincho do BB que nunca chegou? Irresponsáveis!	
@BancodoBrasil vocês me dar nojo faz anuncio faz  patrocina mais o que tem que fazer não faz e respeita seus clientes não respeita	
@BancodoBrasil ouvidoria de vocês sabe e na o fazem nada na hora de ir no caixa o cliente não tem privacidade todos ver o cliente receber e	
@BancodoBrasil sendo que tem que a direção do banco do brasil tem que saber que trata mal idosos etc... e crime 3 mês a 1 ano de cadeia	
@BancodoBrasil e não faz nada a agencia banheiro sempre esta quebrado não tem água no bebedouro elevado quebrado e uma vergonha a AG 1823-6	
@BancodoBrasil operador de caixa para almoça e só deixa dois operador para atender centenas de pessoas o pior e que gerente sabe ver a	
@BancodoBrasil deficiente físico mulheres gravidas e mulheres com criança de colo são humilhadas na fila do caixa chefe de caixa manda trés	
@BancodoBrasil e uma vergonha a agencia banco do brasil de Belford roxo gerentes não respeita clientes que merece respeito cadeirante	
I'm at @BancodoBrasil in São Paulo, SP https://t.co/ZG0G3RehL0	
@BancodoBrasil pelo amor de Deus me contrata	
@BancodoBrasil  eu queria saber qual é o nome do App	
@BancodoBrasil #arvoredeluzbb Felicidades nesse Natal para todos Nós!!! ♡☆♡ https://t.co/q12ou1pA7m	
@BancodoBrasil ArreÉgua! Viraram maçon que nem o golpista #Temer?	
@BancodoBrasil um simples desbloqueio de conta por erro de senha...errei as letras 🙃 https://t.co/QmtUoR9hT0	
@BancodoBrasil porque a conta do FIES universitária tem uma taxa de manutenção e a conta universitária normal não tem???!	
@BancodoBrasil estou a espera o meu cartão 💳 até hj 15 dias	
🙅@BancodoBrasil Meu cartao do Banco do Brasil nao passa em lugar algum... Pensando seriamente em trocar minha conta	
@BancodoBrasil Banco estou com problemas, me ajudem.	
@BancodoBrasil ... ele disse que terei que ir na agência pedir formalmente pra cancelar! Oi? Se eu nem pedi esse serviço?	
@BancodoBrasil Vcs colocaram um serviço pra mim SEM EU PEDIR e estão cobrando por ele. Falei com meu gerente pelo whats (estou em SP) e...	
@BancodoBrasil Feliz 2017 pros funcionários que terão suas agências fechadas tb?	
@BancodoBrasil uma dúvida.  Os correios aceita fazer deposito em conta para o Banco do Brasil  ?	
@BancodoBrasil Tem como alterar a data de vencimento da fatura do meu Ourocard pela Internet?	
@BancodoBrasil ai eu vi na Paulista esses dias ♡♡♡♡♡♡♡	
@BancodoBrasil esse ano o banco vai dar calendários como nos outros anos?	
@BancodoBrasil  Vcs são uma piada, 💰💸😂 cobram até p entrar no banco, vcs se acham, 328%aa? Se enxerguem. Assalta c teclado?	
@BancodoBrasil quero dinheiro	
@BancodoBrasil Por que eu a mensagem de confirmação de abertura de contas não chega quando eu solicito?	
@BancodoBrasil Já  o @TJPE_oficial informa que o cadastro de ID para depósito judicial é feito só no BB.	
@BancodoBrasil Gerando ID p/ depósito judicial no @TJPE_oficial mas só recebo a mensagem 'Cadastre o ID no site do tribunal (C103-000)'	
Caro @BancodoBrasil, tive um boleto pago em duplicidade. Como proceder?	
o comercial do @BancodoBrasil que é o pai e a filha etc me fez chorar obrigada @banco	
@BancodoBrasil enviei por DM. Espero que dessa vez consiga resolver!	
@BancodoBrasil Obrigada pelo retorno. O problema já foi resolvido.	
@BancodoBrasil  aprenda  com o @Bradesco  como  se tratar um cliente	
@BancodoBrasil Fica sim!O app é era de tranferencia TED/DOC	
@BancodoBrasil  uma hora na fila do caixa , sem nenhuma outra pessoa na fila , e ainda por cima nem a ouvidoria funciona  porcaria estatal..	
@heitor_rns @BancodoBrasil estava pensando em transferir meus 12 milhoes para o Banco do Brasil, mas mudei de ideia agora. Obrigado!	
@BancodoBrasil Vista Infite pontua em dobro. Teria no mínimo MIL PONTOS. Sou cliente Estilo e fui lesado.  Ocorrencia 786163025 / 786738032.	
@BancodoBrasil Tenho cartão Visa Infinite. Como uma fatura de 1876,49 pode gerar 185 pontos ? Ocorrencia 786163025 / 786738032. Fui enganado	
Em 2017 conte com o @BancodoBrasil todos do segundos, menos quando precisar de $$ no final de semana.	
Obrigada @BancodoBrasil por essa música apaixonante na propaganda da tv 💕	
@BancodoBrasil Poderia mim responder ?	
@BancodoBrasil obgd	
O @BancodoBrasil e @tratorfilmes desejam um feliz 2017 a todos, com direito a campanha linda dirigida pela Ivy Abuj… https://t.co/jW1rThlLU4	
@BancodoBrasil torcemos para melhorar.	
@BancodoBrasil Poderia da uma atenção ? Enviei uma MsG	
@BancodoBrasil Poderia Tirar minhas duvidas por inbox ? Pois não Consigo Tirar Pelo Facebook	
@BancodoBrasil  RETIFICANDO: O BB NÃO TEM CULPA. a ANTA DA CORRETORA WCSI QUE MANDOU A CONTA ERRADA	
@BancodoBrasil por exemplo: 'em um ano o APP estará avisando os clientes.' Ou 'em um ano o computador será de fato desnecessário'.	
@BancodoBrasil em outras palavras, todo mundo sente muito, todo mundo está melhorando mas não ouvi nada concreto.	
@BancodoBrasil por que o aplicativo não informa a validade desse tipo de transação?	
@BancodoBrasil ou seja, pra que a comodidade do smartphone se você tem obrigação de ter um computador cadastrado?	
@BancodoBrasil insuficiente. O suporte queria que eu acessasse o banco pelo computador (pra quê?) E em seguida que eu vá à minha AG.	
@BancodoBrasil oii, estou em outra cidade e esqueci meu cartão e preciso realizar um saque, posso sacar no caixa com meu rg?	
@BancodoBrasil fiz a solicitação do cartão Saraiva e foi aprovado queria o código de rastreio. Poderiam me ajudar?	
Ano passado o @BancodoBrasil teve um lucro de R$ 14,4 bilhões. 2016 deve ter rolado um déficit gigantesco pra pedir contribuição mesmo...	
@BancodoBrasil não achei no site, mas aconteceu no BB do Shopping Barra, bairro Barra, cidade Salvador-BA.	
Olha esse @BancodoBrasil pedindo CONTRIBUIÇÃO pra ligar umas lâmpadas!!! #ArvoredeLuzBB	
@BancodoBrasil olá boa noite vocês poderiam me ajudar?	
@BancodoBrasil Pelo código de rastreamento está constando q meu endereço estva incorreto pra entrega.Mais não está.E agora?meu cartão chega?	
@BancodoBrasil Excelente atendimento. Obrigado. Só me restou uma última dúvida. Dá uma olhadinha por DM. Grato.	
@BancodoBrasil não consigo acessar minha conta pelo celular ou pc de forma nenhuma, já autorizei até dentro da agência, vcs podem resolver?	
I'm at @BancodoBrasil in Cuiabá, MT https://t.co/eNvYsJ86DS	
@BancodoBrasil entendi. Agr só mais outra pegunta. O que são clientes correntistas e clientes não correntistas ?	
@BancodoBrasil estou aguardando faz tempo uma resposta na DM	
@BancodoBrasil enviei	
1h30 aguardando já, isso ai @BancodoBrasil, assim que se trata os clientes mesmo. https://t.co/QNXgtPc70h	
@BancodoBrasil responda minha DM	
@BancodoBrasil Fui na agência de vocês e me informaram que o erro no BB Code é geral. Resolvam pra todos de uma vez ou voltem à forma antiga	
@BancodoBrasil Isso não é atendimento,e sim uma abordagem desagradavel e constrangedora,,	
Só queria saber quando sai o edital do bendito concurso do @bancodobrasil para o estado de SP. To na expectativa de passar.	
@BancodoBrasil , adquiri o Visa temático só para concorrer na promoção torcida premiada. Alguma informação sobre qdo sai algum resultado?	
@BancodoBrasil o programa jovem aprendiz 2017 já está com inscrições abertas ??	
I'm at @BancodoBrasil in Rio de Janeiro, RJ https://t.co/QVYhpB7EW8	
@BancodoBrasil como não se no reclame aqui vários clientes que reclamaram DESSA taxa receberam estorno?? desculpa esfarrapada de vcs	
o @BancodoBrasil  tá doido pra receber um processinho	
@BancodoBrasil OK, obrigada 👍	
@BancodoBrasil não posso não, o internet banking da caixa não aceitou. O atendimento p/tel de vcs é péssimo, e a resp no tt demorou mt.	
I'm at @BancodoBrasil in Itaguaí, RJ https://t.co/md7G8jU9FU	
@BancodoBrasil Posso alterar, desbloquear senha para internet. Mas fazer uma nova no terminal com a minha de 6 dígitos não posso.	
É tão legal descobrir que você pagou a fatura do cartão de crédito duas vezes e não consegue falar com ninguém no @BancodoBrasil  q resolva.	
Apesar de passar quase três horas hoje na @Caixa e no @BancodoBrasil pelo menos consegui resolver tudo e fui bem atendida.	
"@ViniciusLibardi @MidiaNINJA se a lei do estado permite usar bco público ele usa.
No caso de Dilma não podia @bndes @BancodoBrasil e @Caixa"	
@BancodoBrasil estou tendo erro -505 quando tento instalar o app Android de vocês	
Aguardei 17 minutos na linha antes de desistir do atendimento do @BancodoBrasil Diz a lei que o tempo máximo é de 4… https://t.co/gAbteROtpK	
Alô @BancodoBrasil Mais de 15 minutos na linha pra poder transferir um $ de mim pra mim mesma pq o gerente não tem… https://t.co/NpQQd8M5xL	
@BancodoBrasil, gostaria de saber como faço para me tornar Jovem Aprendiz Banco do Brasil2017, não estou conseguind… https://t.co/RAmbuYPTNb	
@BancodoBrasil já sou cliente antiga e não ganhei nada na poupança PREMIADA. Me descola um ingresso do festival da @fanta_br ???	
@BancodoBrasil aff! Ainda bem que eu tenho gerente, né... melhore!	
@BancodoBrasil se desse pra baixar o app na store, seria um sonho mas...	
@guilhermeagnol @BancodoBrasil farei isso, palhaçada!	
@BancodoBrasil moro no Rio e a telefonista disse que tenho que pegar na minha agência em Porto Alegre 😄paguem a passagem que vou.	
@BancodoBrasil meu cartão Ouro Card venceu em agosto, mandei uns 10 mail's agência 3202 e ouvidoria sem quer uma resposta. Descaso 😡	
@BancodoBrasil Alguma previsão de quando volta?	
@BancodoBrasil me diz uma vantagem que eu tenho abrindo uma conta no banco de vocês.	
Não sei quem tem o pior atendimento, @NEToficial ou @BancodoBrasil	
@BancodoBrasil quando vai ter concurso público? https://t.co/8NpBLcm5Rz	
@BancodoBrasil Boa tarde! Meu cartão vai vencer mês q vem e não moro mais em JF/MG (local da minha abertura de conta)moro no ES, o que faço?	
@BancodoBrasil a função para pagamento do próprio celular ainda não está disponível	
@nubankbrasil to passando isso com o @BancodoBrasil que não que me atender via DM https://t.co/TDus9Iy5n1	
eu vou amar o @BancodoBrasil pelo resto da vida se ele me deixar ser universitária pagando baratinho pra sempre <3	
@BancodoBrasil mandei uma DM aí.	
@BancodoBrasil Assim como um canal na internet. Tirem essa centralização do telefone 😉	
@BancodoBrasil No telefone é uma luta pra conseguir atendente. Revejam isso, até msm pra aliviar vcs. Se tem um app poderia mto bem resolver	
@BancodoBrasil Oi, boa tarde. Já resolvi, deixo como sugestão a otimização dos canais: a gnt faz queixa no app e vcs encaminham pro fone.	
cade o povo do @BancodoBrasil que eu tenho uma reclamação	
@BancodoBrasil acabei de enviar	
@BancodoBrasil até agora nada. Agência BB de Matozinhos MG mais lerda que a twitteiro do banco....	
Tem 10 anos que sou cliente do @BancodoBrasil. Bem que eles podiam me mandar um presentinho!	
@BancodoBrasil vocês mandaram um cartão universitário pra minha casa com todos os meus dados sem minha autorização.	
@BancodoBrasil boa tarde, estou aguardando resposta da MD!	
@BancodoBrasil esse banco é um lixo!!,!,!?!	
@BancodoBrasil @celsodossi ué, mas se o banco é do Brasil, por que a conversão não serve pra nossa moeda?	
@BancodoBrasil como me cadastrar para jovem aprendiz ?	
@MichelTemer  esse pacote e verdade ou não é??? Pois nem a @Caixa e  @BancodoBrasil sabem informar sobre o assunto. https://t.co/U687nWP0tm	
I'm at @BancodoBrasil in Brasília, DF https://t.co/JerJwgTLhg	
I'm at @BancodoBrasil in Brasília, DF https://t.co/igdiiB7Jms	
I'm at @BancodoBrasil in Guarulhos, São Paulo https://t.co/WIHTELtpBu	
aff (at @BancodoBrasil in Brasília, DF) https://t.co/107JBZaMZk	
@BancodoBrasil vim na agência pra resolver,  minha senha é 115 e acabaram de chamar a 61. Não saio daqui hj	
@BancodoBrasil e nem vem falar que é um dia atípico. Todos os dias que venho aqui o atendimento é assim, quase parando.	
Depois de 1h de espera, chamam o J001.......se seguir esse ritmo, até às 18h estarei esperando atendimento.… https://t.co/sQ7pRPJg6b	
@BancodoBrasil quando teremos pagamento no IOS pelo aplicativo?	
I'm at @BancodoBrasil in São Paulo, SP https://t.co/tzqvONpOWT	
45 minutos pra ser atendido no @BancodoBrasil , pensei que ja tinham voltado de greve.	
Pessoa nada capacitado para fazer o trabalho que é determinado para ela @BancodoBrasil	
Que ainda está aberta a conta e tomara que não me cobre mais nada. Que atendimento de merda @BancodoBrasil	
@BancodoBrasil tenho uma dúvida, segue para mandar DM	
A gerente do @BancodoBrasil da agência do sudoeste de Brasília é inútil. Da última vez falaram que eu não ia pagar para fechar a conta	
@BancodoBrasil preciso estornar uma compra urgente, feita pela net. Como faço???	
Eu tento fazer o encerramento da minha conta pela segunda vez e a generate diz que ainda não foi liberado. @BancodoBrasil	
@BancodoBrasil quero meu cartão q n chega nem a pau	
Tem coisa que eu não consigo entender. @BancodoBrasil fala pros 4 ventos que faz tudo pelo app do celular e tel, mas é uma puta mentira	
@BancodoBrasil como faço para cancelar um compra feita através da net com um cartão de crédito BB?? Urgente!	
I'm at @BancodoBrasil in São Paulo, SP https://t.co/8zAEa4XzW4	
@BancodoBrasil Meu CNPJ 26145103/0001-33 CPF 07712158606 Agencia 0583-5.	
tem uma semana que estou aguardando o cartão do @bancodobrasil chegar. não sei se o problema é deles ou dos @correiosbr	
"Só não quero perder meu voo por incompetência desse banco.

@BancodoBrasil #fail"	
Eu tentei ficar no @BancodoBrasil mas nunca vi um banco tão ruim de atendimento, e principalmente, gerência péssima.	
